model_name,model_family,series_id,category,segment_label,forecast_origin,target_date,horizon,actual,prediction
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-10-21,2013-11-18,4,51954.0,57371.27734375
mlp,dl,FOODS,FOODS,stable,2013-10-28,2013-11-25,4,140623.0,168743.515625
mlp,dl,HOBBIES,HOBBIES,stable,2013-10-28,2013-11-25,4,21798.0,24995.51953125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-10-28,2013-11-25,4,49301.0,56647.76171875
mlp,dl,FOODS,FOODS,stable,2013-11-04,2013-12-02,4,184812.0,189235.203125
mlp,dl,HOBBIES,HOBBIES,stable,2013-11-04,2013-12-02,4,26061.0,25964.060546875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-11-04,2013-12-02,4,52681.0,59450.34765625
mlp,dl,FOODS,FOODS,stable,2013-11-11,2013-12-09,4,175580.0,196024.96875
mlp,dl,HOBBIES,HOBBIES,stable,2013-11-11,2013-12-09,4,24209.0,24406.7890625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-11-11,2013-12-09,4,48654.0,57065.921875
mlp,dl,FOODS,FOODS,stable,2013-11-18,2013-12-16,4,161055.0,172466.515625
mlp,dl,HOBBIES,HOBBIES,stable,2013-11-18,2013-12-16,4,25464.0,24398.3046875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-11-18,2013-12-16,4,47908.0,54187.76953125
mlp,dl,FOODS,FOODS,stable,2013-11-25,2013-12-23,4,137601.0,147176.625
mlp,dl,HOBBIES,HOBBIES,stable,2013-11-25,2013-12-23,4,20649.0,22919.32421875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-11-25,2013-12-23,4,44569.0,51608.64453125
mlp,dl,FOODS,FOODS,stable,2013-12-02,2013-12-30,4,178139.0,173478.484375
mlp,dl,HOBBIES,HOBBIES,stable,2013-12-02,2013-12-30,4,23823.0,24309.279296875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-12-02,2013-12-30,4,50428.0,52776.60546875
mlp,dl,FOODS,FOODS,stable,2013-12-09,2014-01-06,4,184549.0,178337.375
mlp,dl,HOBBIES,HOBBIES,stable,2013-12-09,2014-01-06,4,23172.0,22848.517578125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-12-09,2014-01-06,4,49235.0,52865.65625
mlp,dl,FOODS,FOODS,stable,2013-12-16,2014-01-13,4,171872.0,181708.671875
mlp,dl,HOBBIES,HOBBIES,stable,2013-12-16,2014-01-13,4,23848.0,25003.455078125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-12-16,2014-01-13,4,49886.0,49662.1484375
mlp,dl,FOODS,FOODS,stable,2013-12-23,2014-01-20,4,154627.0,154238.046875
mlp,dl,HOBBIES,HOBBIES,stable,2013-12-23,2014-01-20,4,22784.0,24123.0625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-12-23,2014-01-20,4,49204.0,48535.1328125
mlp,dl,FOODS,FOODS,stable,2013-12-30,2014-01-27,4,158115.0,173170.03125
mlp,dl,HOBBIES,HOBBIES,stable,2013-12-30,2014-01-27,4,23078.0,25429.5703125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2013-12-30,2014-01-27,4,50586.0,48693.6171875
mlp,dl,FOODS,FOODS,stable,2014-01-06,2014-02-03,4,180856.0,192490.078125
mlp,dl,HOBBIES,HOBBIES,stable,2014-01-06,2014-02-03,4,24338.0,24927.703125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-01-06,2014-02-03,4,56145.0,50911.7265625
mlp,dl,FOODS,FOODS,stable,2014-01-13,2014-02-10,4,179607.0,189780.640625
mlp,dl,HOBBIES,HOBBIES,stable,2014-01-13,2014-02-10,4,23131.0,24302.39453125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-01-13,2014-02-10,4,60870.0,48681.46875
mlp,dl,FOODS,FOODS,stable,2014-01-20,2014-02-17,4,159473.0,165448.171875
mlp,dl,HOBBIES,HOBBIES,stable,2014-01-20,2014-02-17,4,22138.0,23102.611328125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-01-20,2014-02-17,4,63011.0,50068.77734375
mlp,dl,FOODS,FOODS,stable,2014-01-27,2014-02-24,4,160250.0,166960.28125
mlp,dl,HOBBIES,HOBBIES,stable,2014-01-27,2014-02-24,4,22878.0,22811.6796875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-01-27,2014-02-24,4,60106.0,49450.08984375
mlp,dl,FOODS,FOODS,stable,2014-02-03,2014-03-03,4,178314.0,190868.59375
mlp,dl,HOBBIES,HOBBIES,stable,2014-02-03,2014-03-03,4,22906.0,22960.279296875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-02-03,2014-03-03,4,58426.0,54915.5390625
mlp,dl,FOODS,FOODS,stable,2014-02-10,2014-03-10,4,185766.0,179850.09375
mlp,dl,HOBBIES,HOBBIES,stable,2014-02-10,2014-03-10,4,22616.0,22491.7578125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-02-10,2014-03-10,4,58747.0,56814.8515625
mlp,dl,FOODS,FOODS,stable,2014-02-17,2014-03-17,4,161595.0,154044.359375
mlp,dl,HOBBIES,HOBBIES,stable,2014-02-17,2014-03-17,4,21925.0,21371.3828125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-02-17,2014-03-17,4,55666.0,60528.06640625
mlp,dl,FOODS,FOODS,stable,2014-02-24,2014-03-24,4,158687.0,161749.203125
mlp,dl,HOBBIES,HOBBIES,stable,2014-02-24,2014-03-24,4,21920.0,22435.3515625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-02-24,2014-03-24,4,54193.0,59944.390625
mlp,dl,FOODS,FOODS,stable,2014-03-03,2014-03-31,4,183665.0,172716.3125
mlp,dl,HOBBIES,HOBBIES,stable,2014-03-03,2014-03-31,4,22791.0,22063.0234375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-03-03,2014-03-31,4,59478.0,60522.34375
mlp,dl,FOODS,FOODS,stable,2014-03-10,2014-04-07,4,191354.0,179721.125
mlp,dl,HOBBIES,HOBBIES,stable,2014-03-10,2014-04-07,4,22134.0,22204.16796875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-03-10,2014-04-07,4,57278.0,57696.31640625
mlp,dl,FOODS,FOODS,stable,2014-03-17,2014-04-14,4,187865.0,173916.65625
mlp,dl,HOBBIES,HOBBIES,stable,2014-03-17,2014-04-14,4,21978.0,21270.3125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-03-17,2014-04-14,4,55383.0,55463.4765625
mlp,dl,FOODS,FOODS,stable,2014-03-24,2014-04-21,4,165589.0,162846.53125
mlp,dl,HOBBIES,HOBBIES,stable,2014-03-24,2014-04-21,4,22791.0,22264.818359375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-03-24,2014-04-21,4,54397.0,52964.453125
mlp,dl,FOODS,FOODS,stable,2014-03-31,2014-04-28,4,174654.0,176100.6875
mlp,dl,HOBBIES,HOBBIES,stable,2014-03-31,2014-04-28,4,22294.0,22439.859375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-03-31,2014-04-28,4,57799.0,57586.0703125
mlp,dl,FOODS,FOODS,stable,2014-04-07,2014-05-05,4,176795.0,197338.078125
mlp,dl,HOBBIES,HOBBIES,stable,2014-04-07,2014-05-05,4,22268.0,22973.00390625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-04-07,2014-05-05,4,51719.0,56841.6953125
mlp,dl,FOODS,FOODS,stable,2014-04-14,2014-05-12,4,180086.0,186347.25
mlp,dl,HOBBIES,HOBBIES,stable,2014-04-14,2014-05-12,4,22273.0,23164.64453125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-04-14,2014-05-12,4,53374.0,55922.01171875
mlp,dl,FOODS,FOODS,stable,2014-04-21,2014-05-19,4,157666.0,171052.515625
mlp,dl,HOBBIES,HOBBIES,stable,2014-04-21,2014-05-19,4,22098.0,24596.8125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-04-21,2014-05-19,4,49721.0,56917.984375
mlp,dl,FOODS,FOODS,stable,2014-04-28,2014-05-26,4,158756.0,169357.796875
mlp,dl,HOBBIES,HOBBIES,stable,2014-04-28,2014-05-26,4,23059.0,23561.060546875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-04-28,2014-05-26,4,55388.0,57579.32421875
mlp,dl,FOODS,FOODS,stable,2014-05-05,2014-06-02,4,190457.0,176923.921875
mlp,dl,HOBBIES,HOBBIES,stable,2014-05-05,2014-06-02,4,23516.0,25004.470703125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-05-05,2014-06-02,4,57333.0,56860.5390625
mlp,dl,FOODS,FOODS,stable,2014-05-12,2014-06-09,4,192639.0,177666.203125
mlp,dl,HOBBIES,HOBBIES,stable,2014-05-12,2014-06-09,4,22601.0,24175.62109375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-05-12,2014-06-09,4,52229.0,56088.56640625
mlp,dl,FOODS,FOODS,stable,2014-05-19,2014-06-16,4,177631.0,166032.65625
mlp,dl,HOBBIES,HOBBIES,stable,2014-05-19,2014-06-16,4,23158.0,23378.572265625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-05-19,2014-06-16,4,56221.0,52580.8203125
mlp,dl,FOODS,FOODS,stable,2014-05-26,2014-06-23,4,159756.0,144625.5
mlp,dl,HOBBIES,HOBBIES,stable,2014-05-26,2014-06-23,4,22507.0,23541.806640625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-05-26,2014-06-23,4,53932.0,50436.74609375
mlp,dl,FOODS,FOODS,stable,2014-06-02,2014-06-30,4,197078.0,177264.515625
mlp,dl,HOBBIES,HOBBIES,stable,2014-06-02,2014-06-30,4,23966.0,23307.61328125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-06-02,2014-06-30,4,59906.0,52191.73828125
mlp,dl,FOODS,FOODS,stable,2014-06-09,2014-07-07,4,198740.0,199111.296875
mlp,dl,HOBBIES,HOBBIES,stable,2014-06-09,2014-07-07,4,22165.0,23005.6015625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-06-09,2014-07-07,4,57195.0,53691.3125
mlp,dl,FOODS,FOODS,stable,2014-06-16,2014-07-14,4,178522.0,184952.390625
mlp,dl,HOBBIES,HOBBIES,stable,2014-06-16,2014-07-14,4,22647.0,23718.955078125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-06-16,2014-07-14,4,57986.0,55406.3671875
mlp,dl,FOODS,FOODS,stable,2014-06-23,2014-07-21,4,165008.0,164182.421875
mlp,dl,HOBBIES,HOBBIES,stable,2014-06-23,2014-07-21,4,21146.0,23321.14453125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-06-23,2014-07-21,4,55343.0,53850.8125
mlp,dl,FOODS,FOODS,stable,2014-06-30,2014-07-28,4,178772.0,175189.203125
mlp,dl,HOBBIES,HOBBIES,stable,2014-06-30,2014-07-28,4,23420.0,23019.908203125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-06-30,2014-07-28,4,61031.0,56761.265625
mlp,dl,FOODS,FOODS,stable,2014-07-07,2014-08-04,4,188000.0,202290.578125
mlp,dl,HOBBIES,HOBBIES,stable,2014-07-07,2014-08-04,4,21936.0,23709.533203125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-07-07,2014-08-04,4,58712.0,58794.48046875
mlp,dl,FOODS,FOODS,stable,2014-07-14,2014-08-11,4,189325.0,194023.8125
mlp,dl,HOBBIES,HOBBIES,stable,2014-07-14,2014-08-11,4,21961.0,23008.482421875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-07-14,2014-08-11,4,59949.0,59575.76953125
mlp,dl,FOODS,FOODS,stable,2014-07-21,2014-08-18,4,177806.0,175490.453125
mlp,dl,HOBBIES,HOBBIES,stable,2014-07-21,2014-08-18,4,21273.0,22012.001953125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-07-21,2014-08-18,4,61737.0,59735.9296875
mlp,dl,FOODS,FOODS,stable,2014-07-28,2014-08-25,4,164149.0,167368.859375
mlp,dl,HOBBIES,HOBBIES,stable,2014-07-28,2014-08-25,4,21292.0,22126.5078125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-07-28,2014-08-25,4,60250.0,60384.7265625
mlp,dl,FOODS,FOODS,stable,2014-08-04,2014-09-01,4,190838.0,186517.28125
mlp,dl,HOBBIES,HOBBIES,stable,2014-08-04,2014-09-01,4,22413.0,22269.7109375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-08-04,2014-09-01,4,61120.0,62359.40234375
mlp,dl,FOODS,FOODS,stable,2014-08-11,2014-09-08,4,188250.0,187291.671875
mlp,dl,HOBBIES,HOBBIES,stable,2014-08-11,2014-09-08,4,21386.0,22315.75390625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-08-11,2014-09-08,4,58068.0,60316.58203125
mlp,dl,FOODS,FOODS,stable,2014-08-18,2014-09-15,4,169705.0,171549.40625
mlp,dl,HOBBIES,HOBBIES,stable,2014-08-18,2014-09-15,4,21273.0,21246.759765625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-08-18,2014-09-15,4,57576.0,60861.59375
mlp,dl,FOODS,FOODS,stable,2014-08-25,2014-09-22,4,160625.0,163664.109375
mlp,dl,HOBBIES,HOBBIES,stable,2014-08-25,2014-09-22,4,20553.0,21492.708984375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-08-25,2014-09-22,4,55144.0,60413.80859375
mlp,dl,FOODS,FOODS,stable,2014-09-01,2014-09-29,4,180688.0,179377.90625
mlp,dl,HOBBIES,HOBBIES,stable,2014-09-01,2014-09-29,4,23191.0,22438.33203125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-09-01,2014-09-29,4,63831.0,61947.55078125
mlp,dl,FOODS,FOODS,stable,2014-09-08,2014-10-06,4,182711.0,186871.046875
mlp,dl,HOBBIES,HOBBIES,stable,2014-09-08,2014-10-06,4,22890.0,21871.5390625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-09-08,2014-10-06,4,58489.0,58413.1484375
mlp,dl,FOODS,FOODS,stable,2014-09-15,2014-10-13,4,170274.0,180273.234375
mlp,dl,HOBBIES,HOBBIES,stable,2014-09-15,2014-10-13,4,24005.0,21244.279296875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-09-15,2014-10-13,4,56499.0,56295.375
mlp,dl,FOODS,FOODS,stable,2014-09-22,2014-10-20,4,152870.0,166842.484375
mlp,dl,HOBBIES,HOBBIES,stable,2014-09-22,2014-10-20,4,23998.0,20821.650390625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-09-22,2014-10-20,4,54904.0,57337.390625
mlp,dl,FOODS,FOODS,stable,2014-09-29,2014-10-27,4,159938.0,173365.03125
mlp,dl,HOBBIES,HOBBIES,stable,2014-09-29,2014-10-27,4,25019.0,21979.310546875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-09-29,2014-10-27,4,55555.0,58612.09375
mlp,dl,FOODS,FOODS,stable,2014-10-06,2014-11-03,4,178606.0,188213.046875
mlp,dl,HOBBIES,HOBBIES,stable,2014-10-06,2014-11-03,4,23433.0,23042.599609375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-10-06,2014-11-03,4,58980.0,57700.0234375
mlp,dl,FOODS,FOODS,stable,2014-10-13,2014-11-10,4,173225.0,181458.0625
mlp,dl,HOBBIES,HOBBIES,stable,2014-10-13,2014-11-10,4,23407.0,23035.390625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-10-13,2014-11-10,4,52244.0,55135.57421875
mlp,dl,FOODS,FOODS,stable,2014-10-20,2014-11-17,4,154787.0,160810.390625
mlp,dl,HOBBIES,HOBBIES,stable,2014-10-20,2014-11-17,4,23818.0,23938.83984375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-10-20,2014-11-17,4,53409.0,54841.8125
mlp,dl,FOODS,FOODS,stable,2014-10-27,2014-11-24,4,148379.0,158277.96875
mlp,dl,HOBBIES,HOBBIES,stable,2014-10-27,2014-11-24,4,20649.0,24539.18359375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-10-27,2014-11-24,4,49820.0,55965.703125
mlp,dl,FOODS,FOODS,stable,2014-11-03,2014-12-01,4,169126.0,178068.953125
mlp,dl,HOBBIES,HOBBIES,stable,2014-11-03,2014-12-01,4,25822.0,24629.42578125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-11-03,2014-12-01,4,57352.0,59710.84375
mlp,dl,FOODS,FOODS,stable,2014-11-10,2014-12-08,4,166073.0,177719.0
mlp,dl,HOBBIES,HOBBIES,stable,2014-11-10,2014-12-08,4,23267.0,23854.83203125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-11-10,2014-12-08,4,49998.0,54857.98046875
mlp,dl,FOODS,FOODS,stable,2014-11-17,2014-12-15,4,159424.0,164700.203125
mlp,dl,HOBBIES,HOBBIES,stable,2014-11-17,2014-12-15,4,24021.0,23414.453125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-11-17,2014-12-15,4,49880.0,53732.296875
mlp,dl,FOODS,FOODS,stable,2014-11-24,2014-12-22,4,129811.0,151183.890625
mlp,dl,HOBBIES,HOBBIES,stable,2014-11-24,2014-12-22,4,19830.0,21796.2421875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-11-24,2014-12-22,4,45991.0,49642.828125
mlp,dl,FOODS,FOODS,stable,2014-12-01,2014-12-29,4,161394.0,164906.125
mlp,dl,HOBBIES,HOBBIES,stable,2014-12-01,2014-12-29,4,23134.0,24284.916015625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-12-01,2014-12-29,4,55146.0,54591.90234375
mlp,dl,FOODS,FOODS,stable,2014-12-08,2015-01-05,4,178043.0,167536.390625
mlp,dl,HOBBIES,HOBBIES,stable,2014-12-08,2015-01-05,4,21698.0,23170.033203125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-12-08,2015-01-05,4,49223.0,52631.9453125
mlp,dl,FOODS,FOODS,stable,2014-12-15,2015-01-12,4,172396.0,164931.90625
mlp,dl,HOBBIES,HOBBIES,stable,2014-12-15,2015-01-12,4,22588.0,23306.595703125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-12-15,2015-01-12,4,55818.0,51297.2734375
mlp,dl,FOODS,FOODS,stable,2014-12-22,2015-01-19,4,154850.0,146111.609375
mlp,dl,HOBBIES,HOBBIES,stable,2014-12-22,2015-01-19,4,23487.0,21224.498046875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-12-22,2015-01-19,4,55367.0,48372.15234375
mlp,dl,FOODS,FOODS,stable,2014-12-29,2015-01-26,4,158785.0,146734.171875
mlp,dl,HOBBIES,HOBBIES,stable,2014-12-29,2015-01-26,4,24985.0,22216.859375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2014-12-29,2015-01-26,4,59443.0,52772.4453125
mlp,dl,FOODS,FOODS,stable,2015-01-05,2015-02-02,4,186691.0,176842.09375
mlp,dl,HOBBIES,HOBBIES,stable,2015-01-05,2015-02-02,4,26349.0,22909.1484375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-01-05,2015-02-02,4,65374.0,53010.58984375
mlp,dl,FOODS,FOODS,stable,2015-01-12,2015-02-09,4,183405.0,178634.171875
mlp,dl,HOBBIES,HOBBIES,stable,2015-01-12,2015-02-09,4,26007.0,22122.19921875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-01-12,2015-02-09,4,62050.0,54825.5546875
mlp,dl,FOODS,FOODS,stable,2015-01-19,2015-02-16,4,153988.0,162031.8125
mlp,dl,HOBBIES,HOBBIES,stable,2015-01-19,2015-02-16,4,25493.0,22892.201171875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-01-19,2015-02-16,4,64663.0,59777.203125
mlp,dl,FOODS,FOODS,stable,2015-01-26,2015-02-23,4,149304.0,156779.46875
mlp,dl,HOBBIES,HOBBIES,stable,2015-01-26,2015-02-23,4,26400.0,23607.525390625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-01-26,2015-02-23,4,66954.0,60469.3515625
mlp,dl,FOODS,FOODS,stable,2015-02-02,2015-03-02,4,173559.0,185352.484375
mlp,dl,HOBBIES,HOBBIES,stable,2015-02-02,2015-03-02,4,26019.0,26063.466796875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-02-02,2015-03-02,4,62345.0,64015.78125
mlp,dl,FOODS,FOODS,stable,2015-02-09,2015-03-09,4,173788.0,182365.625
mlp,dl,HOBBIES,HOBBIES,stable,2015-02-09,2015-03-09,4,25498.0,26269.775390625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-02-09,2015-03-09,4,67534.0,60351.48828125
mlp,dl,FOODS,FOODS,stable,2015-02-16,2015-03-16,4,157071.0,161107.359375
mlp,dl,HOBBIES,HOBBIES,stable,2015-02-16,2015-03-16,4,25185.0,26099.111328125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-02-16,2015-03-16,4,62962.0,62127.765625
mlp,dl,FOODS,FOODS,stable,2015-02-23,2015-03-23,4,151487.0,147186.125
mlp,dl,HOBBIES,HOBBIES,stable,2015-02-23,2015-03-23,4,25402.0,25220.15234375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-02-23,2015-03-23,4,60836.0,61217.546875
mlp,dl,FOODS,FOODS,stable,2015-03-02,2015-03-30,4,173450.0,161880.109375
mlp,dl,HOBBIES,HOBBIES,stable,2015-03-02,2015-03-30,4,26786.0,26094.921875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-03-02,2015-03-30,4,65659.0,62790.7265625
mlp,dl,FOODS,FOODS,stable,2015-03-09,2015-04-06,4,174171.0,172123.5625
mlp,dl,HOBBIES,HOBBIES,stable,2015-03-09,2015-04-06,4,27047.0,26027.625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-03-09,2015-04-06,4,66799.0,62110.1953125
mlp,dl,FOODS,FOODS,stable,2015-03-16,2015-04-13,4,166242.0,159447.671875
mlp,dl,HOBBIES,HOBBIES,stable,2015-03-16,2015-04-13,4,24620.0,26172.87890625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-03-16,2015-04-13,4,63284.0,60937.8671875
mlp,dl,FOODS,FOODS,stable,2015-03-23,2015-04-20,4,156479.0,146389.28125
mlp,dl,HOBBIES,HOBBIES,stable,2015-03-23,2015-04-20,4,26415.0,25737.291015625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-03-23,2015-04-20,4,62918.0,60249.53125
mlp,dl,FOODS,FOODS,stable,2015-03-30,2015-04-27,4,170596.0,158011.65625
mlp,dl,HOBBIES,HOBBIES,stable,2015-03-30,2015-04-27,4,26135.0,25772.1875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-03-30,2015-04-27,4,62813.0,61325.765625
mlp,dl,FOODS,FOODS,stable,2015-04-06,2015-05-04,4,175994.0,178278.109375
mlp,dl,HOBBIES,HOBBIES,stable,2015-04-06,2015-05-04,4,26818.0,27047.0703125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-04-06,2015-05-04,4,61786.0,64958.9453125
mlp,dl,FOODS,FOODS,stable,2015-04-13,2015-05-11,4,171391.0,168154.125
mlp,dl,HOBBIES,HOBBIES,stable,2015-04-13,2015-05-11,4,26561.0,24795.2265625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-04-13,2015-05-11,4,66605.0,62081.59375
mlp,dl,FOODS,FOODS,stable,2015-04-20,2015-05-18,4,150530.0,156733.0
mlp,dl,HOBBIES,HOBBIES,stable,2015-04-20,2015-05-18,4,26868.0,26438.94140625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-04-20,2015-05-18,4,62996.0,66089.96875
mlp,dl,FOODS,FOODS,stable,2015-04-27,2015-05-25,4,152872.0,157390.296875
mlp,dl,HOBBIES,HOBBIES,stable,2015-04-27,2015-05-25,4,26805.0,25900.13671875
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-04-27,2015-05-25,4,66658.0,63063.0390625
mlp,dl,FOODS,FOODS,stable,2015-05-04,2015-06-01,4,187633.0,181428.109375
mlp,dl,HOBBIES,HOBBIES,stable,2015-05-04,2015-06-01,4,27683.0,27853.23828125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-05-04,2015-06-01,4,69496.0,67889.6953125
mlp,dl,FOODS,FOODS,stable,2015-05-11,2015-06-08,4,192488.0,179128.265625
mlp,dl,HOBBIES,HOBBIES,stable,2015-05-11,2015-06-08,4,25266.0,27086.931640625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-05-11,2015-06-08,4,65229.0,65708.46875
mlp,dl,FOODS,FOODS,stable,2015-05-18,2015-06-15,4,179213.0,159876.625
mlp,dl,HOBBIES,HOBBIES,stable,2015-05-18,2015-06-15,4,26060.0,26619.236328125
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-05-18,2015-06-15,4,63405.0,64680.30078125
mlp,dl,FOODS,FOODS,stable,2015-05-25,2015-06-22,4,162650.0,144345.71875
mlp,dl,HOBBIES,HOBBIES,stable,2015-05-25,2015-06-22,4,25483.0,25546.94140625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-05-25,2015-06-22,4,64886.0,63882.51953125
mlp,dl,FOODS,FOODS,stable,2015-06-01,2015-06-29,4,183195.0,171287.109375
mlp,dl,HOBBIES,HOBBIES,stable,2015-06-01,2015-06-29,4,27730.0,26312.5390625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-06-01,2015-06-29,4,70278.0,68999.984375
mlp,dl,FOODS,FOODS,stable,2015-06-08,2015-07-06,4,196107.0,196329.4375
mlp,dl,HOBBIES,HOBBIES,stable,2015-06-08,2015-07-06,4,27272.0,25534.052734375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-06-08,2015-07-06,4,66667.0,68456.6953125
mlp,dl,FOODS,FOODS,stable,2015-06-15,2015-07-13,4,189667.0,183054.34375
mlp,dl,HOBBIES,HOBBIES,stable,2015-06-15,2015-07-13,4,27161.0,24663.353515625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-06-15,2015-07-13,4,69925.0,64233.0
mlp,dl,FOODS,FOODS,stable,2015-06-22,2015-07-20,4,170179.0,162771.203125
mlp,dl,HOBBIES,HOBBIES,stable,2015-06-22,2015-07-20,4,26090.0,24691.69140625
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-06-22,2015-07-20,4,68244.0,63869.87890625
mlp,dl,FOODS,FOODS,stable,2015-06-29,2015-07-27,4,177095.0,171812.78125
mlp,dl,HOBBIES,HOBBIES,stable,2015-06-29,2015-07-27,4,27389.0,26480.880859375
mlp,dl,HOUSEHOLD,HOUSEHOLD,stable,2015-06-29,2015-07-27,4,71946.0,67751.34375
mlp,dl,FOODS,FOODS,stable,2015-07-06,2015-08-03,4,198895.0,197581.78125
mlp,dl,HOBBIES,HOBBIES,stable,2015-07-06,2015-08-03,4,27645.0,27971.369140625
